2023-05-11 01:47:09,ERROR,Error in monitor_prices(): 'result'
2023-05-11 01:47:09,ERROR,Error in monitor_prices(): 'result'
2023-05-11 01:47:09,ERROR,Error in monitor_prices(): 'result'
2023-05-11 01:47:09,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:04:46,INFO,Loading config...
2023-05-11 02:04:59,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:00,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:00,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:00,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:00,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:00,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:01,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:01,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:01,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:01,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:02,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:02,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:02,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:02,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:02,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:03,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:03,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:03,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:03,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:05:03,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:03,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:04,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:04,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:04,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:04,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:04,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:05,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:05,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:05,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:05,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:05,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:05,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:06,ERROR,Error in monitor_prices(): 
2023-05-11 02:05:06,ERROR,Error in monitor_prices(): 
2023-05-11 02:27:32,INFO,Loading config...
2023-05-11 02:27:45,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:27:46,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:27:46,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:27:47,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:28:35,INFO,Loading config...
2023-05-11 02:28:42,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:28:43,ERROR,Error in monitor_prices(): 'result'
2023-05-11 02:34:54,INFO,Loading config...
2023-05-11 02:36:17,INFO,Loading config...
2023-05-11 02:36:33,INFO,AMM balance: {'SOL': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193235623}, 'value': {'amount': '27472604', 'decimals': 6, 'uiAmount': 27.472604, 'uiAmountString': '27.472604'}}, 'id': 1}, 'NGMI': {'jsonrpc': '2.0', 'error': {'code': -32602, 'message': 'Invalid param: not a Token account'}, 'id': 2}}
2023-05-11 02:36:36,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
